Code,Company,Link,"Market Cap","Last trade",Change,%Change,Sector
ASX:OMH,"OM Holdings Limited (ASX:OMH)",https://www.listcorp.com/asx/omh/om-holdings-limited,"	323743000",0.42,-0.00,-0.59,Materials
ASX:SKT,"Sky Network Television Limited (ASX:SKT)",https://www.listcorp.com/asx/skt/sky-network-television-limited,"	323536000",2.35,0.00,0,"Communication Services"
ASX:DUG,"DUG Technology Ltd (ASX:DUG)",https://www.listcorp.com/asx/dug/dug-technology-ltd,"	322477000",2.645,-0.08,-3.11,"Information Technology"
ASX:DUR,"Duratec Limited (ASX:DUR)",https://www.listcorp.com/asx/dur/duratec-limited,"	321643000",1.23,-0.07,-5.02,Industrials
ASX:PSQ,"Pacific Smiles Group Limited (ASX:PSQ)",https://www.listcorp.com/asx/psq/pacific-smiles-group,"	320760000",2.02,0.01,0.5,"Health Care"
ASX:EML,"EML Payments Limited (ASX:EML)",https://www.listcorp.com/asx/eml/eml-payments-limited,"	320758000",0.805,-0.05,-5.85,Financials
ASX:CAJ,"Capitol Health Limited (ASX:CAJ)",https://www.listcorp.com/asx/caj/capitol-health-limited,"	319814000",0.2975,-0.00,-0.83,"Health Care"
ASX:AVR,"Anteris Technologies Ltd (ASX:AVR)",https://www.listcorp.com/asx/avr/anteris-technologies-ltd,"	317075000",14.65,-0.35,-2.33,"Health Care"
ASX:F100,"BetaShares FTSE 100 ETF (ASX:F100)",https://www.listcorp.com/asx/f100/betashares-ftse-100-etf,"	316171000",12.03,-0.12,-0.99,Unclassified
ASX:PWR,"Peter Warren Automotive Holdings Limited (ASX:PWR)",https://www.listcorp.com/asx/pwr/peter-warren-automotive-holdings-limited,"	316090000",1.78,-0.06,-3,"Consumer Discretionary"
ASX:INR,"Ioneer Ltd (ASX:INR)",https://www.listcorp.com/asx/inr/ioneer-ltd,"	315553000",0.125,-0.01,-7.41,Materials
ASX:TECH,"Global X Morningstar Global Technology ETF (ASX:TECH)",https://www.listcorp.com/asx/tech/global-x-morningstar-global-technology-etf,"	313474000",91.78,-3.22,-3.39,Unclassified
ASX:PLUS,"VanEck Australian Corporate Bond Plus ETF (ASX:PLUS)",https://www.listcorp.com/asx/plus/vaneck-australian-corporate-bond-plus-etf,"	313155000",16.95,0.12,0.71,Unclassified
ASX:SYA,"Sayona Mining Limited (ASX:SYA)",https://www.listcorp.com/asx/sya/sayona-mining,"	308799000",0.028,-0.00,-6.67,Materials
ASX:CVL,"Civmec Limited (ASX:CVL)",https://www.listcorp.com/asx/cvl/civmec-limited,"	308659000",1.21,-0.05,-3.97,Industrials
ASX:AFP,"AFT Pharmaceuticals Limited (ASX:AFP)",https://www.listcorp.com/asx/afp/aft-pharmaceuticals-limited,"	305161000",2.9,-0.01,-0.34,"Health Care"
ASX:IHCB,"iShares Core Global Corporate Bond (AUD Hedged) ETF (ASX:IHCB)",https://www.listcorp.com/asx/ihcb/ishares-core-global-corporate-bond-aud-hedged-etf,"	304859000",93.54,0.61,0.66,Unclassified
ASX:3PL,"3P Learning Limited (ASX:3PL)",https://www.listcorp.com/asx/3pl/3p-learning-limited,"	302031000",1.1,0.00,0,"Consumer Discretionary"
ASX:IHD,"iShares S&P/ASX Dividend Opportunities ETF (ASX:IHD)",https://www.listcorp.com/asx/ihd/ishares-s-and-p-asx-dividend-opportunities-etf,"	301927000",13.55,-0.53,-3.76,Unclassified
ASX:KSL,"Kina Securities Limited (ASX:KSL)",https://www.listcorp.com/asx/ksl/kina-securities-limited,"	301805000",0.99,-0.06,-5.71,Financials
ASX:PEN,"Peninsula Energy Limited (ASX:PEN)",https://www.listcorp.com/asx/pen/peninsula-energy-limited,"	299575000",0.085,-0.01,-9.57,Energy
ASX:FEX,"Fenix Resources Ltd (ASX:FEX)",https://www.listcorp.com/asx/fex/fenix-resources-ltd,"	298686000",0.405,-0.02,-5.81,Materials
ASX:AGI,"Ainsworth Game Technology Limited (ASX:AGI)",https://www.listcorp.com/asx/agi/ainsworth-game-technology-limited,"	298063000",0.875,-0.01,-1.13,"Consumer Discretionary"
ASX:AMI,"Aurelia Metals Limited (ASX:AMI)",https://www.listcorp.com/asx/ami/aurelia-metals-limited,"	296024000",0.165,-0.01,-5.71,Materials
ASX:WC8,"Wildcat Resources Limited (ASX:WC8)",https://www.listcorp.com/asx/wc8/wildcat-resources-limited,"	295608000",0.225,-0.02,-8.16,Materials
ASX:CVN,"Carnarvon Energy Limited (ASX:CVN)",https://www.listcorp.com/asx/cvn/carnarvon-energy-limited,"	295199000",0.15,-0.01,-9.09,Energy
ASX:LAU,"Lindsay Australia Limited (ASX:LAU)",https://www.listcorp.com/asx/lau/lindsay-australia-limited,"	293680000",0.905,-0.03,-3.72,Industrials
ASX:GLOB,"Barrow Hanley Global Share Fund (Managed Fund) (ASX:GLOB)",https://www.listcorp.com/asx/glob/barrow-hanley-global-share-fund-managed-fund,"	293337000",4.36,-0.04,-0.91,Unclassified
ASX:STP,"Step One Clothing Limited (ASX:STP)",https://www.listcorp.com/asx/stp/step-one-clothing-limited,"	291911000",1.555,-0.02,-1.27,"Consumer Discretionary"
ASX:PLY,"PlaySide Studios Limited (ASX:PLY)",https://www.listcorp.com/asx/ply/playside-studios-limited,"	289707000",0.645,-0.06,-9.15,"Communication Services"
ASX:SFC,"Schaffer Corporation Limited (ASX:SFC)",https://www.listcorp.com/asx/sfc/schaffer-corporation-limited,"	286664000",21,-0.11,-0.52,"Consumer Discretionary"
ASX:PMT,"Patriot Battery Metals Inc (ASX:PMT)",https://www.listcorp.com/asx/pmt/patriot-battery-metals-inc,"	283496000",0.455,0.00,0,Materials
ASX:PIA,"Pengana International Equities Limited (ASX:PIA)",https://www.listcorp.com/asx/pia/pengana-international-equities-limited,"	282890000",1.095,-0.00,-0.45,Financials
ASX:PIXX,"Platinum International Fund (Quoted Managed Hedge Fund) (ASX:PIXX)",https://www.listcorp.com/asx/pixx/platinum-international-fund-quoted-managed-hedge-fund,"	282481000",4.77,-0.12,-2.45,Unclassified
ASX:EEG,"Empire Energy Group Limited (ASX:EEG)",https://www.listcorp.com/asx/eeg/empire-energy-group-limited,"	279716000",0.27,-0.01,-1.82,Energy
ASX:SMP,"Smartpay Holdings Limited (ASX:SMP)",https://www.listcorp.com/asx/smp/smartpay-holdings-limited,"	278430000",1.09,-0.06,-5.22,Financials
ASX:MDR,"MedAdvisor Limited (ASX:MDR)",https://www.listcorp.com/asx/mdr/medadvisor-limited,"	278403000",0.46,-0.04,-8.91,"Health Care"
ASX:SWM,"Seven West Media Limited (ASX:SWM)",https://www.listcorp.com/asx/swm/seven-west-media-limited,"	277045000",0.1725,-0.01,-4.17,"Communication Services"
ASX:MVE,"Vaneck Vectors S&P/ASX Midcap ETF (ASX:MVE)",https://www.listcorp.com/asx/mve/vaneck-vectors-s-and-p-asx-midcap-etf,"	276966000",36.87,-1.28,-3.36,Unclassified
ASX:EX20,"BetaShares Australian Ex-20 Portfolio Diversifier ETF (ASX:EX20)",https://www.listcorp.com/asx/ex20/betashares-australian-ex-20-portfolio-diversifier-etf,"	273372000",19.96,-0.71,-3.43,Unclassified
ASX:MMI,"Metro Mining Limited (ASX:MMI)",https://www.listcorp.com/asx/mmi/metro-mining-limited,"	273227000",0.039,-0.01,-15.22,Materials
ASX:RCB,"Russell Investments Australian Select Corporate Bond ETF (ASX:RCB)",https://www.listcorp.com/asx/rcb/russell-investments-australian-select-corporate-bond-etf,"	270834000",20.28,0.18,0.9,Unclassified
ASX:KMD,"KMD Brands Limited (ASX:KMD)",https://www.listcorp.com/asx/kmd/kmd-brands-limited,"	270434000",0.38,0.00,0,"Consumer Discretionary"
ASX:PGH,"Pact Group Holdings Ltd (ASX:PGH)",https://www.listcorp.com/asx/pgh/pact-group-holdings-ltd,"	268546000",0.78,0.00,0,Materials
ASX:OBL,"Omni Bridgeway Limited (ASX:OBL)",https://www.listcorp.com/asx/obl/omni-bridgeway-limited,"	268455000",0.8825,-0.07,-7.11,Financials
ASX:WQG,"WCM Global Growth Limited (ASX:WQG)",https://www.listcorp.com/asx/wqg/wcm-global-growth-limited,"	267377000",1.485,-0.03,-2.3,Financials
ASX:29M,"29Metals Limited (ASX:29M)",https://www.listcorp.com/asx/29m/29metals-limited,"	266708000",0.355,-0.03,-6.58,Materials
ASX:MSTR,"Morningstar International Shares Active ETF (Managed Fund) (ASX:MSTR)",https://www.listcorp.com/asx/mstr/morningstar-international-shares-active-etf-managed-fund,"	262197000",9.08,-0.23,-2.47,Unclassified
ASX:RAC,"Race Oncology Limited (ASX:RAC)",https://www.listcorp.com/asx/rac/race-oncology-limited,"	261527000",1.41,-0.12,-8.14,"Health Care"
ASX:SEMI,"Global X Semiconductor ETF (ASX:SEMI)",https://www.listcorp.com/asx/semi/global-x-semiconductor-etf,"	260886000",14.48,-1.22,-7.77,Unclassified
ASX:SMI,"Santana Minerals Limited (ASX:SMI)",https://www.listcorp.com/asx/smi/santana-minerals-limited,"	260223000",1.245,-0.01,-1.19,Materials
ASX:SYR,"Syrah Resources Limited (ASX:SYR)",https://www.listcorp.com/asx/syr/syrah-resources-limited,"	258723000",0.2425,-0.01,-3,Materials
ASX:GDC,"Global Data Centre Group (ASX:GDC)",https://www.listcorp.com/asx/gdc/global-data-centre-group,"	257318000",3.25,-0.08,-2.4,Financials
ASX:WDIV,"SPDR S&P Global Dividend Fund (ASX:WDIV)",https://www.listcorp.com/asx/wdiv/spdr-s-and-p-global-dividend-fund,"	257314000",18.64,-0.15,-0.8,Unclassified
ASX:QIP,"Qantm Intellectual Property Limited (ASX:QIP)",https://www.listcorp.com/asx/qip/qantm-intellectual-property-limited,"	256445000",1.74,-0.07,-4.13,Industrials
ASX:LGI,"LGI Limited (ASX:LGI)",https://www.listcorp.com/asx/lgi/lgi-limited,"	255438000",2.9,0.02,0.69,Utilities
ASX:GDF,"Garda Property Group (ASX:GDF)",https://www.listcorp.com/asx/gdf/garda-property-group,"	253247000",1.15,-0.01,-0.86,"Real Estate"
ASX:RDV,"Russell Investments High Dividend Australian Shares ETF (ASX:RDV)",https://www.listcorp.com/asx/rdv/russell-investments-high-dividend-australian-shares-etf,"	252815000",30.18,-0.99,-3.18,Unclassified
ASX:ALK,"Alkane Resources Limited (ASX:ALK)",https://www.listcorp.com/asx/alk/alkane-resources-limited,"	250449000",0.4025,-0.01,-3.01,Materials
ASX:ATA,"Atturra Limited (ASX:ATA)",https://www.listcorp.com/asx/ata/atturra-limited,"	248653000",0.79,-0.01,-0.63,"Information Technology"
ASX:VLUE,"VanEck MSCI International Value ETF (ASX:VLUE)",https://www.listcorp.com/asx/vlue/vaneck-msci-international-value-etf,"	246924000",24.34,-0.82,-3.26,Unclassified
ASX:VLC,"Vanguard MSCI Australian Large Companies Index ETF (ASX:VLC)",https://www.listcorp.com/asx/vlc/vanguard-msci-australian-large-companies-index-etf,"	246682000",78.29,-2.63,-3.25,Unclassified
ASX:MEI,"Meteoric Resources NL (ASX:MEI)",https://www.listcorp.com/asx/mei/meteoric-resources,"	246413000",0.094,-0.02,-14.55,Materials
ASX:DSE,"Dropsuite Limited (ASX:DSE)",https://www.listcorp.com/asx/dse/dropsuite-limited,"	244513000",3.38,-0.12,-3.43,"Information Technology"
ASX:VEE,"Veem Limited (ASX:VEE)",https://www.listcorp.com/asx/vee/veem-limited,"	244385000",1.6475,-0.15,-8.47,Industrials
ASX:WXHG,"SPDR S&P World ex Australia Carbon Control (Hedged) Fund (ASX:WXHG)",https://www.listcorp.com/asx/wxhg/spdr-s-and-p-world-ex-australia-carbon-control-hedged-fund,"	244292000",23.1,-0.88,-3.67,Unclassified
ASX:L1IF,"L1 Capital International Fund (Managed Fund) (ASX:L1IF)",https://www.listcorp.com/asx/l1if/l1-capital-international-fund-managed-fund,"	241865000",5.65,-0.23,-3.91,Unclassified
ASX:FRI,"Finbar Group Limited (ASX:FRI)",https://www.listcorp.com/asx/fri/finbar-group-limited,"	240829000",0.85,-0.03,-3.95,"Real Estate"
ASX:RBTZ,"Betashares Global Robotics and Artificial Intelligence ETF (ASX:RBTZ)",https://www.listcorp.com/asx/rbtz/betashares-global-robotics-and-artificial-intelligence-etf,"	240188000",12.18,-0.67,-5.21,Unclassified
ASX:ENR,"Encounter Resources Limited (ASX:ENR)",https://www.listcorp.com/asx/enr/encounter-resources-limited,"	238939000",0.555,0.03,4.72,Materials
ASX:ONE,"Oneview Healthcare Plc (ASX:ONE)",https://www.listcorp.com/asx/one/oneview-healthcare-plc,"	236290000",0.335,-0.02,-4.29,"Health Care"
ASX:PPS,"Praemium Limited (ASX:PPS)",https://www.listcorp.com/asx/pps/praemium-limited,"	236187000",0.47,-0.02,-4.08,"Information Technology"
ASX:FID,"Fiducian Group Limited (ASX:FID)",https://www.listcorp.com/asx/fid/fiducian-group-limited,"	236082000",7.23,-0.27,-3.6,Financials
ASX:HUM,"Humm Group Limited (ASX:HUM)",https://www.listcorp.com/asx/hum/humm-group-limited,"	235858000",0.47,-0.01,-2.08,Financials
ASX:VEQ,"Vanguard FTSE Europe Shares ETF (ASX:VEQ)",https://www.listcorp.com/asx/veq/vanguard-ftse-europe-shares-etf,"	235425000",71.85,-0.78,-1.07,Unclassified
ASX:ERD,"EROAD Limited (ASX:ERD)",https://www.listcorp.com/asx/erd/eroad-limited,"	233812000",1.19,-0.06,-4.8,"Information Technology"
ASX:SVL,"Silver Mines Limited (ASX:SVL)",https://www.listcorp.com/asx/svl/silver-mines-limited,"	233746000",0.145,-0.01,-6.45,Materials
ASX:ATEC,"BetaShares S&P/ASX Australian Technology ETF (ASX:ATEC)",https://www.listcorp.com/asx/atec/betashares-s-and-p-asx-australian-technology-etf,"	233115000",23.01,-1.35,-5.54,Unclassified
ASX:QRE,"BetaShares Australian Resources Sector ETF (ASX:QRE)",https://www.listcorp.com/asx/qre/betashares-australian-resources-sector-etf,"	231367000",6.86,-0.16,-2.28,Unclassified
ASX:DXB,"Dimerix Limited (ASX:DXB)",https://www.listcorp.com/asx/dxb/dimerix-limited,"	231277000",0.38,-0.04,-9.52,"Health Care"
ASX:CEH,"Coast Entertainment Holdings Limited (ASX:CEH)",https://www.listcorp.com/asx/ceh/coast-entertainment-holdings-limited,"	229440000",0.495,-0.01,-1.98,"Consumer Discretionary"
ASX:URF,"US Masters Residential Property Fund (ASX:URF)",https://www.listcorp.com/asx/urf/us-masters-residential-property,"	229358000",0.32,-0.01,-1.54,"Real Estate"
ASX:SVR,"Solvar Limited (ASX:SVR)",https://www.listcorp.com/asx/svr/solvar-limited,"	229178000",1.075,-0.02,-2.27,Financials
ASX:BDM,"Burgundy Diamond Mines Limited (ASX:BDM)",https://www.listcorp.com/asx/bdm/burgundy-diamond-mines-limited,"	227413000",0.15,-0.01,-6.25,Materials
ASX:A11,"Atlantic Lithium Limited (ASX:A11)",https://www.listcorp.com/asx/a11/atlantic-lithium-limited,"	227384000",0.325,-0.02,-7.14,Materials
ASX:GRX,"GreenX Metals Limited (ASX:GRX)",https://www.listcorp.com/asx/grx/greenx-metals-limited,"	227304000",0.8,-0.01,-1.84,Materials
ASX:IESG,"iShares Core MSCI Australia ESG Leaders ETF (ASX:IESG)",https://www.listcorp.com/asx/iesg/ishares-core-msci-australia-esg-leaders-etf,"	226967000",28.18,-0.97,-3.33,Unclassified
ASX:WAX,"WAM Research Limited (ASX:WAX)",https://www.listcorp.com/asx/wax/wam-research,"	226517000",1.075,-0.03,-3.15,Financials
ASX:COG,"Consolidated Financial Services Limited (ASX:COG)",https://www.listcorp.com/asx/cog/consolidated-financial-services-limited,"	224895000",1.09,-0.05,-4.8,Financials
ASX:ROBO,"Global X ROBO Global Robotics & Automation ETF (ASX:ROBO)",https://www.listcorp.com/asx/robo/global-x-robo-global-robotics-and-automation-etf,"	224305000",67.38,-3.80,-5.34,Unclassified
ASX:SPY,"SPDR S&P 500 ETF Trust (ASX:SPY)",https://www.listcorp.com/asx/spy/spdr-s-and-p-500-etf-trust,"	222678000",806.48,-20.09,-2.43,Unclassified
ASX:BRE,"Brazilian Rare Earths Limited (ASX:BRE)",https://www.listcorp.com/asx/bre/brazilian-rare-earths-limited,"	221362000",2.24,-0.13,-5.49,Materials
ASX:RNU,"Renascor Resources Limited (ASX:RNU)",https://www.listcorp.com/asx/rnu/renascor-resources,"	221101000",0.081,-0.01,-6.9,Materials
ASX:AND,"Ansarada Group Limited (ASX:AND)",https://www.listcorp.com/asx/and/ansarada-group-limited,"	220666000",2.47,0.00,0,"Information Technology"
ASX:BIS,"Bisalloy Steel Group Limited (ASX:BIS)",https://www.listcorp.com/asx/bis/bisalloy-steel-group-limited,"	219354000",4.13,-0.47,-10.22,Materials
ASX:A1N,"ARN Media Limited (ASX:A1N)",https://www.listcorp.com/asx/a1n/arn-media-limited,"	216005000",0.685,-0.00,-0.72,"Communication Services"
ASX:MHJ,"Michael Hill International Limited (ASX:MHJ)",https://www.listcorp.com/asx/mhj/michael-hill-international-limited,"	215389000",0.545,-0.02,-2.68,"Consumer Discretionary"
ASX:D2O,"Duxton Water Limited (ASX:D2O)",https://www.listcorp.com/asx/d2o/duxton-water-limited,"	214998000",1.33,-0.04,-3.27,Utilities
ASX:MAET,"Munro Global Growth Fund (ASX:MAET)",https://www.listcorp.com/asx/maet/munro-global-growth-fund,"	214760000",5.61,-0.32,-5.4,Unclassified
ASX:FBR,"FBR Limited (ASX:FBR)",https://www.listcorp.com/asx/fbr/fbr-limited,"	214174000",0.0395,-0.01,-17.71,Industrials
ASX:VDCO,"Vanguard Diversified Conservative Index ETF (ASX:VDCO)",https://www.listcorp.com/asx/vdco/vanguard-diversified-conservative-index-etf,"	214013000",52.34,-0.23,-0.44,Unclassified
ASX:STK,"Strickland Metals Limited (ASX:STK)",https://www.listcorp.com/asx/stk/strickland-metals-limited,"	213828000",0.098,0.00,1.03,Materials
ASX:ISEC,"iShares Enhanced Cash ETF (ASX:ISEC)",https://www.listcorp.com/asx/isec/ishares-enhanced-cash-etf,"	213689000",100.51,-0.36,-0.36,Unclassified
ASX:ARX,"Aroa Biosurgery Limited (ASX:ARX)",https://www.listcorp.com/asx/arx/aroa-biosurgery-limited,"	213409000",0.62,0.00,0,"Health Care"
ASX:GVF,"Staude Capital Global Value Fund Limited (ASX:GVF)",https://www.listcorp.com/asx/gvf/staude-capital-global-value-fund-limited,"	213357000",1.22,0.00,0,Financials
ASX:ECF,"Elanor Commercial Property Fund (ASX:ECF)",https://www.listcorp.com/asx/ecf/elanor-commercial-property-fund,"	212093000",0.66,-0.01,-1.49,"Real Estate"
ASX:HVST,"BetaShares Australian Dividend Harvester Fund (managed fund) (ASX:HVST)",https://www.listcorp.com/asx/hvst/betashares-australian-dividend-harvester-fund,"	211968000",12.73,-0.49,-3.71,Unclassified
ASX:CDM,"Cadence Capital Limited (ASX:CDM)",https://www.listcorp.com/asx/cdm/cadence-capital,"	211534000",0.705,-0.00,-0.7,Financials
ASX:AOF,"Australian Unity Office Fund (ASX:AOF)",https://www.listcorp.com/asx/aof/australian-unity-office-fund,"	211233000",1.25,-0.03,-2.72,"Real Estate"
ASX:ICOR,"iShares Core Corporate Bond ETF (ASX:ICOR)",https://www.listcorp.com/asx/icor/ishares-core-corporate-bond-etf,"	211096000",95.59,0.59,0.62,Unclassified
ASX:NDO,"Nido Education Limited (ASX:NDO)",https://www.listcorp.com/asx/ndo/nido-education-limited,"	209824000",0.87,-0.05,-5.43,"Consumer Discretionary"
ASX:GGOV,"BetaShares U.S. Treasury Bond 20+ Year ETF - Currency Hedged (ASX:GGOV)",https://www.listcorp.com/asx/ggov/betashares-u.s.-treasury-bond-20-year-etf-currency-hedged,"	207748000",14.88,0.42,2.9,Unclassified
ASX:XRF,"XRF Scientific Limited (ASX:XRF)",https://www.listcorp.com/asx/xrf/xrf-scientific-limited,"	206374000",1.345,-0.13,-9.12,Industrials
ASX:SPZ,"Smart Parking Ltd (ASX:SPZ)",https://www.listcorp.com/asx/spz/smart-parking,"	206074000",0.59,0.00,0,Industrials
ASX:ABA,"Auswide Bank Ltd (ASX:ABA)",https://www.listcorp.com/asx/aba/auswide-bank,"	203777000",4.18,-0.19,-4.35,Financials
ASX:CXO,"Core Lithium Ltd (ASX:CXO)",https://www.listcorp.com/asx/cxo/core-lithium-ltd,"	203009000",0.092,-0.00,-3.16,Materials
ASX:QGL,"Quantum Graphite Limited (ASX:QGL)",https://www.listcorp.com/asx/qgl/quantum-graphite-limited,"	201818000",0.57,-0.01,-2.56,Materials
ASX:WAR,"WAM Strategic Value Limited (ASX:WAR)",https://www.listcorp.com/asx/war/wam-strategic-value-limited,"	201741000",1.09,-0.03,-2.68,Financials
ASX:4DX,"4DMedical Limited (ASX:4DX)",https://www.listcorp.com/asx/4dx/4dmedical-limited,"	201158000",0.465,-0.02,-5.1,"Health Care"
ASX:3DA,"Amaero International Ltd (ASX:3DA)",https://www.listcorp.com/asx/3da/amaero-international-ltd,"	201015000",0.33,-0.04,-10.81,Industrials
ASX:SHA,"SHAPE Australia Corporation Limited (ASX:SHA)",https://www.listcorp.com/asx/sha/shape-australia-corporation-limited,"	200374000",2.36,-0.04,-1.67,Industrials
ASX:COI,"Comet Ridge Limited (ASX:COI)",https://www.listcorp.com/asx/coi/comet-ridge-limited,"	199404000",0.17,-0.01,-5.56,Energy
ASX:TBR,"Tribune Resources Ltd (ASX:TBR)",https://www.listcorp.com/asx/tbr/tribune-resources,"	199379000",3.85,0.05,1.32,Materials
ASX:FEMX,"Fidelity Global Emerging Markets Fund (ASX:FEMX)",https://www.listcorp.com/asx/femx/fidelity-global-emerging-markets-fund,"	198532000",5.61,-0.05,-0.88,Unclassified
ASX:WIRE,"Global X Copper Miners ETF (ASX:WIRE)",https://www.listcorp.com/asx/wire/global-x-copper-miners-etf,"	197282000",12.43,-0.40,-3.12,Unclassified
ASX:CGS,"Cogstate Limited (ASX:CGS)",https://www.listcorp.com/asx/cgs/cogstate-limited,"	197250000",1.15,-0.00,-0.43,"Health Care"
ASX:UMAX,"BetaShares S&P 500 Yield Maximiser Fund (managed fund) (ASX:UMAX)",https://www.listcorp.com/asx/umax/betashares-s-and-p-500-yield-maximiser-fund-managed-fund,"	196816000",23.27,-0.43,-1.81,Unclassified
ASX:COS,"COSOL Limited (ASX:COS)",https://www.listcorp.com/asx/cos/cosol-limited,"	195204000",1.095,-0.00,-0.45,"Information Technology"
ASX:MVB,"Vaneck Vectors Australian Banks ETF (ASX:MVB)",https://www.listcorp.com/asx/mvb/vaneck-vectors-australian-banks-etf,"	192882000",34.05,-1.49,-4.19,Unclassified
ASX:ACW,"Actinogen Medical Limited (ASX:ACW)",https://www.listcorp.com/asx/acw/actinogen-medical-limited,"	192526000",0.077,0.01,8.45,"Health Care"
ASX:GLPR,"iShares Core FTSE Global Property Ex Australia (AUD Hedged) ETF (ASX:GLPR)",https://www.listcorp.com/asx/glpr/ishares-core-ftse-global-property-ex-australia-aud-hedged-etf,"	192314000",26.57,-0.14,-0.52,Unclassified
ASX:SBM,"St Barbara Limited (ASX:SBM)",https://www.listcorp.com/asx/sbm/st-barbara-limited,"	192223000",0.225,-0.01,-4.26,Materials
ASX:FHE,"Frontier Energy Limited (ASX:FHE)",https://www.listcorp.com/asx/fhe/frontier-energy-limited,"	192114000",0.42,-0.01,-2.33,Utilities
ASX:UOS,"United Overseas Australia Limited (ASX:UOS)",https://www.listcorp.com/asx/uos/united-overseas-australia,"	190077000",0.57,0.00,0,"Real Estate"
ASX:WMA,"WAM Alternative Assets Limited (ASX:WMA)",https://www.listcorp.com/asx/wma/wam-alternative-assets-limited,"	189978000",0.955,-0.02,-1.55,Financials
ASX:A1M,"AIC Mines Limited (ASX:A1M)",https://www.listcorp.com/asx/a1m/aic-mines-limited,"	188915000",0.32,-0.01,-3.03,Materials
ASX:BOC,"Bougainville Copper Limited (ASX:BOC)",https://www.listcorp.com/asx/boc/bougainville-copper-limited,"	188499000",0.47,0.00,0,Materials
ASX:CVC,"CVC Limited (ASX:CVC)",https://www.listcorp.com/asx/cvc/cvc-limited,"	188087000",1.61,0.00,0,Financials
